# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/diseases_grounding
# mapping_tool: medic-lexical-grounder
# license: https://creativecommons.org/licenses/by/4.0/
# comment: The grounding decisions in this file are MeDIC's own contribution and are offered as https://creativecommons.org/publicdomain/zero/1.0/. The set is declared https://creativecommons.org/licenses/by/4.0/ because subject_label and match_string reproduce verbatim source strings. MeDIC grants no rights over upstream source content. The original licence of each contributing source remains in force and must be respected; parsing, translation, normalisation and mapping to ontology identifiers do not alter it. Where terms conflict, the stricter governs.
subject_type	subject_label	subject_id	predicate_id	object_id	object_label	object_match_field	mapping_justification	subject_preprocessing	match_string	confidence	mapping_tool
rdfs literal	laryngitis	MEDICNE:7faba3df-4cff-529d-b61e-b3c3750d8950	skos:exactMatch	MONDO:0002647	laryngitis	rdfs:label	semapv:LexicalMatching		laryngitis	1.0000	medic-lexical-grounder
rdfs literal	laryngopharyngitis	MEDICNE:1b169ed3-40be-5530-9881-3777d4cf0c7e	skos:exactMatch	UMLS:C0023070	Pharyngolaryngitis	rdfs:label	semapv:LexicalMatching		laryngopharyngitis	0.9000	medic-lexical-grounder
rdfs literal	larynx cancer	MEDICNE:01fb2aaf-47f6-5803-a1bb-819f83e56099	skos:exactMatch	MONDO:0002352	larynx cancer	rdfs:label	semapv:LexicalMatching		larynx cancer	1.0000	medic-lexical-grounder
rdfs literal	late-onset Pompe disease	MEDICNE:2fcc797d-65d5-5652-acb2-c1e4ace1349b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		late-onset pompe disease	0.0000	medic-lexical-grounder
rdfs literal	latent bronchial asthma	MEDICNE:92cddc1d-165c-5a28-b4ed-3b8c993b8363	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		latent bronchial asthma	0.0000	medic-lexical-grounder
rdfs literal	latent or active bronchial asthma	MEDICNE:fb4a97f5-c38f-5a85-885c-781dc8015fbf	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		latent or active bronchial asthma	0.0000	medic-lexical-grounder
rdfs literal	latent porphyria	MEDICNE:55c41843-a708-5948-ab1e-ab57e358843f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		latent porphyria	0.0000	medic-lexical-grounder
rdfs literal	latent syphilis	MEDICNE:90c490af-e1d1-5e60-b5a6-318078c8447f	skos:exactMatch	MONDO:0005822	latent syphilis	rdfs:label	semapv:LexicalMatching		latent syphilis	1.0000	medic-lexical-grounder
rdfs literal	latent tuberculosis infection	MEDICNE:442f98b4-b672-50f7-ae83-9b45704af308	skos:exactMatch	MONDO:0040753	latent tuberculosis infection	rdfs:label	semapv:LexicalMatching		latent tuberculosis infection	1.0000	medic-lexical-grounder
rdfs literal	Lateral canthal lines	MEDICNE:73bd9736-6a0d-5263-8228-c9435df22c60	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		lateral canthal lines	0.0000	medic-lexical-grounder
rdfs literal	Lawrence syndrome	MEDICNE:4ff3aeef-6267-5e5e-8848-3f13f055e1ce	skos:exactMatch	UMLS:C0221032	Berardinelli-Seip Syndrome	rdfs:label	semapv:LexicalMatching		Lawrence syndrome	1.0000	medic-lexical-grounder
rdfs literal	lead encephalopathy	MEDICNE:d020f6e3-d3c6-59e9-861e-b6817497dc35	skos:exactMatch	UMLS:C0338472	Toxic encephalopathy due to lead	rdfs:label	semapv:LexicalMatching		lead encephalopathy	0.9000	medic-lexical-grounder
rdfs literal	lead poisoning	MEDICNE:0326eac9-9f56-5487-a5c6-747ee8280670	skos:exactMatch	MONDO:0018019	lead poisoning	rdfs:label	semapv:LexicalMatching		lead poisoning	1.0000	medic-lexical-grounder
rdfs literal	leakage	MEDICNE:bf489e1d-399d-51dc-8ce6-a94e0892d5e2	skos:exactMatch	UMLS:C0015376	Leakage	rdfs:label	semapv:LexicalMatching		leakage	0.9000	medic-lexical-grounder
rdfs literal	learning disability	MEDICNE:c7511fe6-2247-5462-b349-6453a39c8044	skos:exactMatch	MONDO:0004681	learning disability	rdfs:label	semapv:LexicalMatching		learning disability	1.0000	medic-lexical-grounder
rdfs literal	Leber's Hereditary Optic Neuropathy	MEDICNE:7f415f5e-8229-5ced-bbde-0d61aea891b7	skos:exactMatch	UMLS:C0917796	Leber optic atrophy features	rdfs:label	semapv:LexicalMatching		Leber's Hereditary Optic Neuropathy	1.0000	medic-lexical-grounder
rdfs literal	left bundle branch hemiblock	MEDICNE:c2164f3e-cdbd-576f-8450-d86d0b38a037	skos:exactMatch	UMLS:C0155702	Left bundle-branch hemiblock NOS	rdfs:label	semapv:LexicalMatching		left bundle branch hemiblock	0.9000	medic-lexical-grounder
rdfs literal	left ventricular dysfunction	MEDICNE:13acdda6-91aa-5c28-8910-3821a8a15419	skos:exactMatch	UMLS:C0242698	Left ventricular dysfunction	rdfs:label	semapv:LexicalMatching		left ventricular dysfunction	0.9000	medic-lexical-grounder
rdfs literal	left ventricular hypertrophy	MEDICNE:a5b1d6cf-a68f-5a14-918a-d317104bd371	skos:exactMatch	HP:0001712	Left ventricular hypertrophy	rdfs:label	semapv:LexicalMatching		left ventricular hypertrophy	0.9000	medic-lexical-grounder
rdfs literal	left ventricular systolic dysfunction	MEDICNE:2d3b9fa0-df47-581d-afb3-27070d16bc0b	skos:exactMatch	HP:0025169	Left ventricular systolic dysfunction	rdfs:label	semapv:LexicalMatching		left ventricular systolic dysfunction	0.9000	medic-lexical-grounder
rdfs literal	left-ventricular dysfunction	MEDICNE:82338028-2c40-5960-afd5-6d82bb6582d6	skos:closeMatch	HP:0005162	Abnormal left ventricular function	oio:hasExactSynonym	semapv:LexicalMatching	fuzzy_edit1_unique	left ventricular dysfunction	0.6000	medic-lexical-grounder
rdfs literal	Leg Ulcer	MEDICNE:6315ef0b-2945-56b5-8036-744851bfbf7c	skos:exactMatch	UMLS:C0023223	Leg Ulcers	oio:hasExactSynonym	semapv:LexicalMatching		Leg Ulcer	0.9500	medic-lexical-grounder
rdfs literal	Legionella pneumophila infection	MEDICNE:dbb3a924-c967-5f22-84bb-ca4839fe0219	skos:exactMatch	UMLS:C0023241	Disease, Legionnaire	rdfs:label	semapv:LexicalMatching		Legionella pneumophila infection	1.0000	medic-lexical-grounder
rdfs literal	Legionnaires' disease	MEDICNE:a1707776-62c0-5b6e-8ae0-203c83179a4b	skos:exactMatch	MONDO:0005824	Legionnaires' disease	rdfs:label	semapv:LexicalMatching		Legionnaires' disease	1.0000	medic-lexical-grounder
rdfs literal	leiomyosarcoma	MEDICNE:120098a7-d3a5-5cc0-a437-ab72b7c3edf7	skos:exactMatch	MONDO:0005058	leiomyosarcoma	rdfs:label	semapv:LexicalMatching		leiomyosarcoma	1.0000	medic-lexical-grounder
rdfs literal	LEMS	MEDICNE:2b93abb3-b332-5144-b8be-02190f537a91	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		lems	0.0000	medic-lexical-grounder
rdfs literal	Lennox Gastaut syndrome	MEDICNE:a32f5e8e-170e-55f7-86e4-7bc27964999b	skos:exactMatch	UMLS:C0238111	Lennox-Gastaut Syndrome	rdfs:label	semapv:LexicalMatching		lennox gastaut syndrome	0.9000	medic-lexical-grounder
rdfs literal	Lennox-Gastaut syndrome	MEDICNE:dbecf97f-788a-5bcb-b6e0-71de358d4a22	skos:exactMatch	MONDO:0016532	Lennox-Gastaut syndrome	rdfs:label	semapv:LexicalMatching		Lennox-Gastaut syndrome	1.0000	medic-lexical-grounder
rdfs literal	lentigo	MEDICNE:07b8bdaf-4a57-52f2-a14a-0ebad7e7bd1a	skos:exactMatch	MONDO:0021582	lentigo	rdfs:label	semapv:LexicalMatching		lentigo	1.0000	medic-lexical-grounder
rdfs literal	leprosy	MEDICNE:cb5f2b39-0895-54c1-a810-1dbcd31ba836	skos:exactMatch	MONDO:0005124	leprosy	rdfs:label	semapv:LexicalMatching		leprosy	1.0000	medic-lexical-grounder
rdfs literal	leptin deficiency	MEDICNE:711d7294-7892-5b6f-a995-f292b844c23f	skos:exactMatch	UMLS:C3554224	Leptin Deficiency	rdfs:label	semapv:LexicalMatching		leptin deficiency	0.9000	medic-lexical-grounder
rdfs literal	leptin receptor deficiency	MEDICNE:02223d8f-2a17-57d5-bb7d-6a8c1edcc632	skos:exactMatch	UMLS:C3554225	Leptin Receptor Deficiency	rdfs:label	semapv:LexicalMatching		leptin receptor deficiency	0.9000	medic-lexical-grounder
rdfs literal	less than 6 years of age	MEDICNE:66b58f84-1854-5d4a-ac50-7c9cdb581516	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		less than 6 years of age	0.0000	medic-lexical-grounder
rdfs literal	Letterer-Siwe disease	MEDICNE:1f3aa9be-9891-5bbc-896c-fef452c915f0	skos:exactMatch	UMLS:C0023381	Histiocytosis X, acute disseminated	rdfs:label	semapv:LexicalMatching		Letterer-Siwe disease	1.0000	medic-lexical-grounder
rdfs literal	leucine sensitivity	MEDICNE:24040e3d-6fb7-51e8-9683-e1471ea0ce9c	skos:exactMatch	UMLS:C0268576	High blood leucine concentration	rdfs:label	semapv:LexicalMatching		leucine sensitivity	0.9000	medic-lexical-grounder
rdfs literal	leukemia	MEDICNE:1494280b-7352-56c2-8074-c5b28f770e75	skos:exactMatch	MONDO:0005059	leukemia	rdfs:label	semapv:LexicalMatching		leukemia	1.0000	medic-lexical-grounder
rdfs literal	leukemia, myeloid, accelerated-phase	MEDICNE:e449c15b-5f15-512d-b0cf-69d3a652c859	skos:exactMatch	MONDO:0021367	leukemia, myeloid, accelerated-phase	rdfs:label	semapv:LexicalMatching		leukemia, myeloid, accelerated-phase	1.0000	medic-lexical-grounder
rdfs literal	Leukemia, Myeloid, Chronic-Phase	MEDICNE:84e0ffd8-4d89-5d2a-82c9-01af98e88f70	skos:exactMatch	UMLS:C0023474	Leukemia, Myeloid, Chronic-Phase	rdfs:label	semapv:LexicalMatching		Leukemia, Myeloid, Chronic-Phase	1.0000	medic-lexical-grounder
rdfs literal	leukemias	MEDICNE:a4eaa6f9-d913-5aa9-9193-5f3c05f7cbb9	skos:exactMatch	MONDO:0005059	leukemia	oio:hasExactSynonym	semapv:LexicalMatching		leukemias	0.9500	medic-lexical-grounder
rdfs literal	Leukemias and lymphomas	MEDICNE:2f5fe3aa-97b8-5d31-b59e-932b7ccae850	skos:exactMatch	UMLS:C0023418	Leukemia	rdfs:label	semapv:LexicalMatching	combination_split	Leukemias	1.0000	medic-lexical-grounder
rdfs literal	Leukemias and lymphomas	MEDICNE:2f5fe3aa-97b8-5d31-b59e-932b7ccae850	skos:exactMatch	UMLS:C0024299	Cancer of lymphatic system	oio:hasExactSynonym	semapv:LexicalMatching	combination_split	lymphomas	0.8550	medic-lexical-grounder
rdfs literal	Leukemias and lymphomas in adults	MEDICNE:3961b6f1-bffb-572a-a09f-62c442aa1dd9	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		leukemias and lymphomas in adults	0.0000	medic-lexical-grounder
rdfs literal	leukopenia	MEDICNE:28452efc-9e32-5f28-81e4-48b7d2d180d4	skos:exactMatch	MONDO:0003785	leukopenia	rdfs:label	semapv:LexicalMatching		leukopenia	1.0000	medic-lexical-grounder
rdfs literal	levator syndrome	MEDICNE:1124fa68-4a97-52e6-ae7a-aa8df9093ab9	skos:exactMatch	MONDO:0023628	levator syndrome	rdfs:label	semapv:LexicalMatching		levator syndrome	1.0000	medic-lexical-grounder
rdfs literal	levodopa-responsive idiopathic Parkinson's disease	MEDICNE:2c0c03fa-4a44-5f91-82d3-d7c868c1ae7e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		levodopa-responsive idiopathic parkinson's disease	0.0000	medic-lexical-grounder
rdfs literal	LHRH deficiency	MEDICNE:e8a54b27-f1e9-531c-96e8-253196593e4c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		lhrh deficiency	0.0000	medic-lexical-grounder
rdfs literal	lice infestation	MEDICNE:76bdce86-1dba-5ffa-aaca-9d88cd33b718	skos:exactMatch	MONDO:0003472	lice infestation	rdfs:label	semapv:LexicalMatching		lice infestation	1.0000	medic-lexical-grounder
rdfs literal	lichen planus	MEDICNE:7c8cd842-9d8f-53ec-843b-70f57ec2d7f4	skos:exactMatch	MONDO:0006572	lichen planus	rdfs:label	semapv:LexicalMatching		lichen planus	1.0000	medic-lexical-grounder
rdfs literal	Lichen Simplex Chronicus	MEDICNE:705bed07-42df-5da4-97d9-d4d14fd8d2b9	skos:exactMatch	UMLS:C0027822	Neurodermatitides	rdfs:label	semapv:LexicalMatching		Lichen Simplex Chronicus	1.0000	medic-lexical-grounder
rdfs literal	life- or function-threatening haemangioma	MEDICNE:af0d0e7f-d37a-59fe-b796-a8547f138682	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		life- or function-threatening haemangioma	0.0000	medic-lexical-grounder
rdfs literal	life-threatening bleeding	MEDICNE:98e5e559-fb1a-54d7-a163-2c0e7dc1aa47	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		life-threatening bleeding	0.0000	medic-lexical-grounder
rdfs literal	life-threatening hemorrhage	MEDICNE:29642bfa-9e86-5726-9028-b83bf7ace928	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		life-threatening hemorrhage	0.0000	medic-lexical-grounder
rdfs literal	life-threatening immediate hypersensitivity reactions to C1 esterase inhibitor preparations	MEDICNE:36d77320-97e7-5db8-9e42-33110c39577d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		life-threatening immediate hypersensitivity reactions to c1 esterase inhibitor preparations	0.0000	medic-lexical-grounder
rdfs literal	life-threatening infusion reaction to BRIUMVI	MEDICNE:13119b68-c2da-5a48-a503-a25cb96f1d41	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		life-threatening infusion reaction to briumvi	0.0000	medic-lexical-grounder
rdfs literal	life-threatening ventricular arrhythmias	MEDICNE:c3970910-cb18-5c0f-a7da-5d6534c3062d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		life-threatening ventricular arrhythmias	0.0000	medic-lexical-grounder
rdfs literal	light chain (AL) amyloidosis	MEDICNE:8de9ed23-64b9-58d7-922c-0dd08f051795	skos:exactMatch	UMLS:C4509023	Light chain (AL) amyloidosis	rdfs:label	semapv:LexicalMatching		light chain (al) amyloidosis	0.9000	medic-lexical-grounder
rdfs literal	limbal stem cell deficiency	MEDICNE:2b4d5194-4f2a-51fc-a0c2-a22f28520512	skos:exactMatch	MONDO:0025667	limbal stem cell deficiency	rdfs:label	semapv:LexicalMatching		limbal stem cell deficiency	1.0000	medic-lexical-grounder
rdfs literal	limited-stage small cell lung cancer	MEDICNE:098e35b0-3e83-54c2-8b0c-d9880efd2752	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		limited-stage small cell lung cancer	0.0000	medic-lexical-grounder
rdfs literal	lip cancer	MEDICNE:19ab9849-f116-55d4-9b82-f7b0decac531	skos:exactMatch	MONDO:0006834	lip cancer	rdfs:label	semapv:LexicalMatching		lip cancer	1.0000	medic-lexical-grounder
rdfs literal	lipodystrophy	MEDICNE:2b1a36de-0f39-57fb-9105-80ba90ae0a88	skos:exactMatch	MONDO:0006573	lipodystrophy	rdfs:label	semapv:LexicalMatching		lipodystrophy	1.0000	medic-lexical-grounder
rdfs literal	Lipoid nephrosis	MEDICNE:2f49b8e7-4639-5f6d-8dfb-20ffbf9246c4	skos:exactMatch	UMLS:C0027721	Nephrosis, Lipoid	oio:hasExactSynonym	semapv:LexicalMatching		Lipoid nephrosis	0.9500	medic-lexical-grounder
rdfs literal	liposarcoma	MEDICNE:9d19850b-7006-5afa-aa82-95288dbfad37	skos:exactMatch	MONDO:0005060	liposarcoma	rdfs:label	semapv:LexicalMatching		liposarcoma	1.0000	medic-lexical-grounder
rdfs literal	Liposarcoma metastatic	MEDICNE:3e4a5789-7d0e-5f16-af34-1cb7bc05cad2	skos:exactMatch	UMLS:C0855059	Metastatic Liposarcoma	rdfs:label	semapv:LexicalMatching		Liposarcoma metastatic	1.0000	medic-lexical-grounder
rdfs literal	Listeria infections	MEDICNE:8af10bde-640f-5010-af8c-2d08f37cab4d	skos:exactMatch	UMLS:C0023860	Listerioses	rdfs:label	semapv:LexicalMatching		Listeria infections	1.0000	medic-lexical-grounder
rdfs literal	listeriosis	MEDICNE:0d90fba9-4cdc-5a9b-84c8-66eea9d370da	skos:exactMatch	MONDO:0005828	listeriosis	rdfs:label	semapv:LexicalMatching		listeriosis	1.0000	medic-lexical-grounder
rdfs literal	Listeriosis endocarditis	MEDICNE:881a285e-eb56-5033-8fbc-8226aadb0d0d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		listeriosis endocarditis	0.0000	medic-lexical-grounder
rdfs literal	Listeriosis meningitis	MEDICNE:181ca6ff-602b-5612-a7dc-687336230670	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		listeriosis meningitis	0.0000	medic-lexical-grounder
rdfs literal	Liver abscess	MEDICNE:4b4b41d5-dead-5275-92d5-0843d3445858	skos:exactMatch	HP:0100523	Liver abscess	rdfs:label	semapv:LexicalMatching		Liver abscess	1.0000	medic-lexical-grounder
rdfs literal	Liver Abscess, Amebic	MEDICNE:4055a6fb-4062-5836-b6ba-f4f5db277881	skos:exactMatch	UMLS:C0023886	Liver Abscess, Amebic	rdfs:label	semapv:LexicalMatching		Liver Abscess, Amebic	1.0000	medic-lexical-grounder
rdfs literal	liver blood flow assessment	MEDICNE:0941f62f-9127-589e-a00d-4bcaa902b563	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		liver blood flow assessment	0.0000	medic-lexical-grounder
rdfs literal	liver carcinoma	MEDICNE:77f21015-7922-54e4-afdb-0397f1a534bc	skos:exactMatch	MONDO:0007256	hepatocellular carcinoma	oio:hasExactSynonym	semapv:LexicalMatching		liver carcinoma	0.9500	medic-lexical-grounder
rdfs literal	liver cirrhosis	MEDICNE:8530e477-9625-511c-85b3-25537f952cc0	skos:exactMatch	UMLS:C0023890	Cirrhosis	oio:hasExactSynonym	semapv:LexicalMatching		liver cirrhosis	0.8550	medic-lexical-grounder
rdfs literal	liver damage	MEDICNE:e8a1442b-0240-507a-ae37-f81f05b62bbd	skos:exactMatch	UMLS:C0151763	Hepatocellular Damage	oio:hasExactSynonym	semapv:LexicalMatching		liver damage	0.8550	medic-lexical-grounder
rdfs literal	Liver disease	MEDICNE:dbf07b32-67c1-5ec3-9468-61ee3eb59ed8	skos:exactMatch	UMLS:C0023895	Diseases, Liver	rdfs:label	semapv:LexicalMatching		Liver disease	1.0000	medic-lexical-grounder
rdfs literal	liver disorder	MEDICNE:8cbe163c-fd9b-5412-ae2e-0ec3a8b83866	skos:exactMatch	MONDO:0005154	liver disorder	rdfs:label	semapv:LexicalMatching		liver disorder	1.0000	medic-lexical-grounder
rdfs literal	liver disorders previously associated with methyldopa therapy	MEDICNE:880f0322-41d5-5bd8-bd2d-0b42f5a93e23	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		liver disorders previously associated with methyldopa therapy	0.0000	medic-lexical-grounder
rdfs literal	Liver dysfunction	MEDICNE:629064d8-71da-54fb-8620-be6b6d4b6cc0	skos:exactMatch	UMLS:C0086565	Liver dysfunction	rdfs:label	semapv:LexicalMatching		Liver dysfunction	1.0000	medic-lexical-grounder
rdfs literal	liver failure	MEDICNE:24e48781-0443-51c6-9314-ca17a727bd00	skos:exactMatch	MONDO:0100192	liver failure	rdfs:label	semapv:LexicalMatching		liver failure	1.0000	medic-lexical-grounder
rdfs literal	liver fibrosis	MEDICNE:c2e35a4a-8684-5eb7-8104-8b9e056cac35	skos:exactMatch	UMLS:C0239946	Fibrosis, Liver	rdfs:label	semapv:LexicalMatching		liver fibrosis	0.9000	medic-lexical-grounder
rdfs literal	Liver impairment	MEDICNE:de541024-e4e1-5329-9fd9-d9078a9aa561	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		liver impairment	0.0000	medic-lexical-grounder
rdfs literal	liver injury	MEDICNE:cd07c282-1673-5a82-ae03-8f9c049acc67	skos:exactMatch	UMLS:C0160390	Injury to Liver	rdfs:label	semapv:LexicalMatching		liver injury	0.9000	medic-lexical-grounder
rdfs literal	liver transplant rejection	MEDICNE:0c66ec21-86d2-5bb3-9a4c-fbdc149c3b6c	skos:exactMatch	UMLS:C0400968	Liver transplant rejection	rdfs:label	semapv:LexicalMatching		liver transplant rejection	0.9000	medic-lexical-grounder
rdfs literal	liver transplantation	MEDICNE:1f92e3b5-2644-5238-827f-57c721e803ff	skos:exactMatch	UMLS:C0023911	Liver Transplantation	rdfs:label	semapv:LexicalMatching		liver transplantation	0.9000	medic-lexical-grounder
rdfs literal	liver transplantation rejection	MEDICNE:32bdade9-46f0-5c88-83a5-3948e8bc78e5	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		liver transplantation rejection	0.0000	medic-lexical-grounder
rdfs literal	liver tumors	MEDICNE:3898b6ce-1577-59ae-bb6c-d5065de0effa	skos:closeMatch	MONDO:0024477	liver and intrahepatic bile duct neoplasm	oio:hasExactSynonym	semapv:LexicalMatching	fuzzy_edit1_unique	liver tumor	0.6000	medic-lexical-grounder
rdfs literal	Liver tumors (benign or malignant)	MEDICNE:e7aa1236-4ace-5c39-92cb-bbc36ce30790	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		liver tumors (benign or malignant)	0.0000	medic-lexical-grounder
rdfs literal	lobular neoplasia	MEDICNE:06c12df1-e1f7-5082-869b-520b86a6d9df	skos:exactMatch	MONDO:0002486	lobular neoplasia	rdfs:label	semapv:LexicalMatching		lobular neoplasia	1.0000	medic-lexical-grounder
rdfs literal	local analgesia	MEDICNE:869b0251-6823-58dd-8da6-4835405b0c50	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		local analgesia	0.0000	medic-lexical-grounder
rdfs literal	local anesthesia	MEDICNE:24821b1e-693a-58ec-9e55-4c6140dae70f	skos:exactMatch	UMLS:C0002921	Anesthesia, Local	rdfs:label	semapv:LexicalMatching		local anesthesia	0.9000	medic-lexical-grounder
rdfs literal	localised non-metastatic solid tumours	MEDICNE:59bdc424-9234-5e60-91f3-c265c89c9f9c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		localised non-metastatic solid tumours	0.0000	medic-lexical-grounder
rdfs literal	localized, non-metastatic solid tumors	MEDICNE:b1d2a7b7-d877-5e05-8388-f572b3a9afea	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		localized, non-metastatic solid tumors	0.0000	medic-lexical-grounder
rdfs literal	locally advanced basal cell carcinoma	MEDICNE:6db0042d-f714-56a3-877c-e318157c863a	skos:exactMatch	UMLS:C4745056	Locally Advanced Basal Cell Carcinoma	rdfs:label	semapv:LexicalMatching		locally advanced basal cell carcinoma	0.9000	medic-lexical-grounder
rdfs literal	locally advanced breast cancer	MEDICNE:1c988f27-7dc9-52e0-917f-ba607babd2ea	skos:exactMatch	UMLS:C3495949	Locally advanced breast cancer	rdfs:label	semapv:LexicalMatching		locally advanced breast cancer	0.9000	medic-lexical-grounder
rdfs literal	locally advanced cervical cancer	MEDICNE:c8121d99-e441-560a-85fb-ad5813cf2f25	skos:broadMatch	MONDO:0002974	cervical cancer	rdfs:label	semapv:LexicalMatching	qualifier_strip	cervical cancer	0.7500	medic-lexical-grounder
rdfs literal	locally advanced cholangiocarcinoma	MEDICNE:1d72c1d4-eabb-51e8-b983-7bcf48f88489	skos:exactMatch	UMLS:C5239294	Locally Advanced Cholangiocarcinoma	rdfs:label	semapv:LexicalMatching		locally advanced cholangiocarcinoma	0.9000	medic-lexical-grounder
rdfs literal	locally advanced cutaneous squamous cell carcinoma	MEDICNE:70cdd085-4e72-5cee-8692-c062fc82401e	skos:exactMatch	UMLS:C4727077	Locally Advanced Skin Squamous Cell Carcinoma	rdfs:label	semapv:LexicalMatching		locally advanced cutaneous squamous cell carcinoma	0.9000	medic-lexical-grounder
rdfs literal	Locally Advanced Cutaneous Squamous Cell Carcinoma of the Head and Neck	MEDICNE:f1c54873-1785-5439-b769-20de6e5183d7	skos:broadMatch	UMLS:C4524517	Cutaneous Squamous Cell Carcinoma of the Head and Neck	rdfs:label	semapv:LexicalMatching	qualifier_strip	cutaneous squamous cell carcinoma of the head and neck	0.7500	medic-lexical-grounder
rdfs literal	locally advanced disease	MEDICNE:ab3be0fa-0a4c-5784-8e7b-b8bbf9b82885	skos:broadMatch	MONDO:0000001	disease	rdfs:label	semapv:LexicalMatching	qualifier_strip	disease	0.7500	medic-lexical-grounder
rdfs literal	locally advanced hormone dependent prostate cancer	MEDICNE:2c6b6aa4-320e-5fce-afc8-6c74015c4b9b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		locally advanced hormone dependent prostate cancer	0.0000	medic-lexical-grounder
rdfs literal	locally advanced hormone receptor-positive HER2-negative breast cancer	MEDICNE:7d149334-2aee-5281-ab22-8345bedd3a4b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		locally advanced hormone receptor-positive her2-negative breast cancer	0.0000	medic-lexical-grounder
rdfs literal	locally advanced non-small cell lung cancer	MEDICNE:662bafa3-9e35-55ad-82d7-9b35f083f9e9	skos:broadMatch	UMLS:C0007131	Non-small cell lung carcinoma	rdfs:label	semapv:LexicalMatching	qualifier_strip	non-small cell lung cancer	0.7500	medic-lexical-grounder
rdfs literal	locally advanced non-small-cell lung cancer	MEDICNE:d0515803-0668-5eea-881c-5085fcf4411a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		locally advanced non-small-cell lung cancer	0.0000	medic-lexical-grounder
rdfs literal	locally advanced non-squamous non-small cell lung cancer	MEDICNE:bc759914-bf09-57af-86e4-e151ed704d17	skos:broadMatch	UMLS:C4324656	Lung Non-Squamous Non-Small Cell Carcinoma	rdfs:label	semapv:LexicalMatching	qualifier_strip	non-squamous non-small cell lung cancer	0.7500	medic-lexical-grounder
rdfs literal	locally advanced non-squamous NSCLC	MEDICNE:bcc93717-56d0-52f9-9bd1-63d39bcc9043	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		locally advanced non-squamous nsclc	0.0000	medic-lexical-grounder
rdfs literal	locally advanced NSCLC	MEDICNE:b2d51ddc-36d1-5951-82f3-08447a452f62	skos:broadMatch	UMLS:C0007131	Non-small cell lung carcinoma	rdfs:label	semapv:LexicalMatching	qualifier_strip	nsclc	0.7500	medic-lexical-grounder
rdfs literal	Locally Advanced or Metastatic Cholangiocarcinoma	MEDICNE:f3326632-f69a-59b2-ab1d-8745dd768e34	skos:broadMatch	MONDO:0019087	cholangiocarcinoma	rdfs:label	semapv:LexicalMatching	qualifier_strip	cholangiocarcinoma	0.7500	medic-lexical-grounder
rdfs literal	locally advanced or metastatic epidermal growth factor receptor (EGFR)-mutated non-small cell lung cancer (NSCLC)	MEDICNE:f1b3f1eb-f52d-53e9-9325-68d7c971e2d3	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		locally advanced or metastatic epidermal growth factor receptor (egfr)-mutated non-small cell lung cancer (nsclc)	0.0000	medic-lexical-grounder
rdfs literal	locally advanced or metastatic urothelial carcinoma	MEDICNE:6b171567-28cc-5be7-ac40-ca0b2045d408	skos:broadMatch	MONDO:0040679	urothelial carcinoma	rdfs:label	semapv:LexicalMatching	qualifier_strip	urothelial carcinoma	0.7500	medic-lexical-grounder
rdfs literal	locally advanced rectal cancer	MEDICNE:c71df7ea-61db-55dc-a76f-87d26f53d7ab	skos:broadMatch	MONDO:0006519	rectal cancer	rdfs:label	semapv:LexicalMatching	qualifier_strip	rectal cancer	0.7500	medic-lexical-grounder
