# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/diseases_normalization
subject_id	predicate_id	object_id	object_label	mapping_justification	mapping_tool	comment
MONDO:0957318	skos:exactMatch	MONDO:0957318	nephrolithiasis, calcium oxalate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:0957431	skos:exactMatch	MONDO:0957431	endogenous Cushing syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:0957786	skos:exactMatch	MONDO:0957786	xerosis and growth failure with immune and pulmonary dysfunction syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:0958299	skos:exactMatch	MONDO:0958299	round cell sarcoma with EWSR1-NFATC2 gene fusion	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:0968974	skos:exactMatch	MONDO:0968974	large B-cell lymphoma	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:0971004	skos:exactMatch	MONDO:0971004	amyloidosis, hereditary systemic 1	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:0971008	skos:exactMatch	MONDO:0971008	amyloidosis, hereditary systemic 3	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:0971089	skos:exactMatch	MONDO:0971089	vasa previa	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:0971108	skos:exactMatch	MONDO:0971108	common arterial trunk with pulmonary dominance and interrupted aortic arch	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:0975757	skos:exactMatch	MONDO:0975757	anastomosing haemangioma	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1010100	skos:exactMatch	MONDO:1010100	myxedema coma	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1010128	skos:exactMatch	MONDO:1010128	peritonitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1010182	skos:exactMatch	MONDO:1010182	premenstrual dysphoric disorder	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1010183	skos:exactMatch	MONDO:1010183	macular telangiectasia type 2	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1010185	skos:exactMatch	MONDO:1010185	transplant rejection	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1010187	skos:exactMatch	MONDO:1010187	acute transplant rejection	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1030009	skos:exactMatch	MONDO:1030009	persistent atrial fibrillation	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1030011	skos:exactMatch	MONDO:1030011	paroxysmal atrial fibrillation	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1040002	skos:exactMatch	MONDO:1040002	PIK3CA-related overgrowth spectrum	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1040026	skos:exactMatch	MONDO:1040026	metastatic malignant neoplasm in the brain	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1050000	skos:exactMatch	MONDO:1050000	sycosis barbae	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1060006	skos:exactMatch	MONDO:1060006	generalized myasthenia gravis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1060134	skos:exactMatch	MONDO:1060134	atherosclerotic cardiovascular disease	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1060198	skos:exactMatch	MONDO:1060198	ischemic stroke	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1060199	skos:exactMatch	MONDO:1060199	hemorrhagic stroke	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1060205	skos:exactMatch	MONDO:1060205	dysmenorrhea	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1060206	skos:exactMatch	MONDO:1060206	primary dysmenorrhea	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:1060209	skos:exactMatch	MONDO:1060209	secondary amenorrhea	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:8000006	skos:exactMatch	MONDO:8000006	WHIM syndrome 1	semapv:UnspecifiedMatching	medic-normalizer/1	identity
MONDO:8000015	skos:exactMatch	MONDO:8000015	46,XY sex reversal 11	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0000735	skos:exactMatch	UMLS:C0000735	Abdominal Neoplasms	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0000814	skos:exactMatch	UMLS:C0000814	Abortion, Missed	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0000817	skos:exactMatch	UMLS:C0000817	Abortion, Septic	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0000821	skos:exactMatch	UMLS:C0000821	Abortion, Threatened	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0000833	skos:exactMatch	MONDO:0005227		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0000925	skos:exactMatch	UMLS:C0000925	Cut	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0001139	skos:exactMatch	MONDO:0006635	Acinetobacter infectious disease	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0001144	skos:exactMatch	UMLS:C0001144	Acne	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0001169	skos:exactMatch	MONDO:0020599	acquired coagulation factor deficiency	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0001175	skos:exactMatch	MONDO:0012268		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0001261	skos:exactMatch	MONDO:0005631		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0001403	skos:exactMatch	MONDO:0015129		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0001511	skos:exactMatch	UMLS:C0001511	Adhesion, Tissue	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0001577	skos:exactMatch	UMLS:C0001577	Uterine Adnexitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0001621	skos:exactMatch	UMLS:C0001621	Adrenal gland disease	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0001956	skos:exactMatch	UMLS:C0001956	Alcohol Use Disorder	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0001957	skos:exactMatch	MONDO:0006642		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0001969	skos:exactMatch	UMLS:C0001969	Intoxication, Alcoholic	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0001973	skos:exactMatch	MONDO:0007079		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002066	skos:exactMatch	MONDO:0008753	alkaptonuria	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002395	skos:exactMatch	MONDO:0004975		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002438	skos:exactMatch	MONDO:0005644		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002514	skos:exactMatch	UMLS:C0002514	Amino Acid Metabolism, Inborn Error	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0002871	skos:exactMatch	MONDO:0002280	anemia	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002875	skos:exactMatch	MONDO:0016486	beta-thalassemia major	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002878	skos:exactMatch	MONDO:0003664	hemolytic anemia	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002879	skos:exactMatch	UMLS:C0002879	Anemia, Hemolytic, Acquired	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0002888	skos:exactMatch	MONDO:0001700		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002894	skos:exactMatch	MONDO:0019454		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002895	skos:exactMatch	MONDO:0011382	sickle cell disease	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002911	skos:exactMatch	UMLS:C0002911	Anesthesia, Conduction	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0002913	skos:exactMatch	UMLS:C0002913	Anesthesias, Epidural	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0002921	skos:exactMatch	UMLS:C0002921	Anesthesia, Local	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0002940	skos:exactMatch	UMLS:C0002940	Aneurysms	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0002962	skos:exactMatch	UMLS:C0002962	Angor Pectoris	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0002963	skos:exactMatch	MONDO:0006021		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0002965	skos:exactMatch	MONDO:0006805		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003107	skos:exactMatch	UMLS:C0003107	Pruritis of skin of anogenital region	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0003125	skos:exactMatch	MONDO:0005351		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003128	skos:exactMatch	MONDO:0002775	anovulation	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003175	skos:exactMatch	MONDO:0005119		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003469	skos:exactMatch	MONDO:0005618		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003492	skos:exactMatch	MONDO:0007345		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003507	skos:exactMatch	MONDO:0042981		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003510	skos:exactMatch	UMLS:C0003510	Aortitis Syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0003811	skos:exactMatch	MONDO:0007263		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003864	skos:exactMatch	MONDO:0005578		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003868	skos:exactMatch	UMLS:C0003868	Arthritis, Gouty	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0003872	skos:exactMatch	MONDO:0011849		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003873	skos:exactMatch	MONDO:0008383		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0003954	skos:exactMatch	UMLS:C0003954	Ascaris	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0004096	skos:exactMatch	MONDO:0004979		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0004352	skos:exactMatch	MONDO:0005260		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0004604	skos:exactMatch	UMLS:C0004604	Back Pains	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0004606	skos:exactMatch	MONDO:0001661		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0004610	skos:exactMatch	MONDO:0005229	bacterial infectious disease with sepsis	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0004623	skos:exactMatch	MONDO:0005113		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0004769	skos:exactMatch	UMLS:C0004769	Bartholinitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0004943	skos:exactMatch	MONDO:0007191		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0005138	skos:exactMatch	UMLS:C0005138	Beryllioses	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0005283	skos:exactMatch	MONDO:0019402	beta thalassemia	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0005417	skos:exactMatch	UMLS:C0005417	Biliary Fistulas	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0005586	skos:exactMatch	MONDO:0004985		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0005604	skos:exactMatch	UMLS:C0005604	Injury, Birth	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0005683	skos:exactMatch	MONDO:0006678	bladder calculus	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0005694	skos:exactMatch	MONDO:0006679		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0005699	skos:exactMatch	MONDO:0006115	blast phase chronic myelogenous leukemia, BCR-ABL1 positive	semapv:UnspecifiedMatching	medic-normalizer/0	asserted_exact
UMLS:C0005779	skos:exactMatch	MONDO:0001531		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0005940	skos:exactMatch	MONDO:0005381	bone disorder	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0006057	skos:exactMatch	MONDO:0005498		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0006118	skos:exactMatch	MONDO:0021211		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0006142	skos:exactMatch	MONDO:0007254		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0006145	skos:exactMatch	MONDO:0002657		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0006147	skos:exactMatch	UMLS:C0006147	Breast Fed	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0006413	skos:exactMatch	MONDO:0007243		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0006434	skos:exactMatch	UMLS:C0006434	Burns	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0006435	skos:exactMatch	UMLS:C0006435	Burn, Chemical	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0006826	skos:exactMatch	MONDO:0004992		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0006840	skos:exactMatch	MONDO:0002026		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0006849	skos:exactMatch	MONDO:0005886	oral candidiasis	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0006852	skos:exactMatch	UMLS:C0006852	Vaginitis, Monilial	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0007020	skos:exactMatch	UMLS:C0007020	Carbon Monoxide Poisonings	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0007095	skos:exactMatch	MONDO:0005369		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007113	skos:exactMatch	MONDO:0044937		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007129	skos:exactMatch	MONDO:0019210		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007131	skos:exactMatch	MONDO:0005233		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007134	skos:exactMatch	MONDO:0005086		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007273	skos:exactMatch	MONDO:0005269		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007570	skos:exactMatch	MONDO:0005130		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007684	skos:exactMatch	UMLS:C0007684	Central Nervous System Infections	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0007785	skos:exactMatch	MONDO:0002679	cerebral infarction	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007787	skos:exactMatch	MONDO:0005264		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007820	skos:exactMatch	MONDO:0011057		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0007869	skos:exactMatch	UMLS:C0007869	Erosion, Cervix	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0008049	skos:exactMatch	MONDO:0005700		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0008055	skos:exactMatch	MONDO:0017941	chikungunya	semapv:UnspecifiedMatching	medic-normalizer/0	asserted_exact
UMLS:C0008148	skos:exactMatch	UMLS:C0008148	Chlamydia	semapv:UnspecifiedMatching	medic-normalizer/0	identity
UMLS:C0008312	skos:exactMatch	MONDO:0005388		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0008359	skos:exactMatch	UMLS:C0008359	Vaccine, Cholera	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0008526	skos:exactMatch	MONDO:0001280		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0008533	skos:exactMatch	MONDO:0010604		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0008582	skos:exactMatch	MONDO:0015908	chromomycosis	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0008690	skos:exactMatch	UMLS:C0008690	Chronic iritis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0008728	skos:exactMatch	MONDO:0015943	eosinophilic granulomatosis with polyangiitis	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0009207	skos:exactMatch	MONDO:0016006		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0009241	skos:exactMatch	MONDO:0002039	cognitive disorder	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0009324	skos:exactMatch	MONDO:0005101		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0009326	skos:exactMatch	MONDO:0005554	rheumatic disorder	semapv:UnspecifiedMatching	medic-normalizer/0	asserted_exact
UMLS:C0009402	skos:exactMatch	MONDO:0024331		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0009421	skos:exactMatch	UMLS:C0009421	Coma	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0009450	skos:exactMatch	MONDO:0005550	infectious disease	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0009663	skos:exactMatch	UMLS:C0009663	Warts, Genital	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0009938	skos:exactMatch	UMLS:C0009938	Bruise	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0010032	skos:exactMatch	UMLS:C0010032	Corneal Abrasions	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0010043	skos:exactMatch	MONDO:0004577		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0010068	skos:exactMatch	UMLS:C0010068	Disease, Coronary Heart	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0010073	skos:exactMatch	MONDO:0005356		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0010200	skos:exactMatch	UMLS:C0010200	Cough	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0010232	skos:exactMatch	MONDO:0005720	cowpox	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0010340	skos:exactMatch	UMLS:C0010340	Critical Illness	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0010346	skos:exactMatch	MONDO:0005011		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0010356	skos:exactMatch	UMLS:C0010356	Cross Infections	semapv:UnspecifiedMatching	medic-normalizer/0	identity
UMLS:C0010481	skos:exactMatch	MONDO:0018912		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0010543	skos:exactMatch	UMLS:C0010543	Cyclitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0010823	skos:exactMatch	MONDO:0005132		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0011226	skos:exactMatch	MONDO:0005789	hepatitis D virus infection	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0011334	skos:exactMatch	MONDO:0005276		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0011389	skos:exactMatch	UMLS:C0011389	Plaque, Dental	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0011574	skos:exactMatch	UMLS:C0011574	Depression, Involutional	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0011603	skos:exactMatch	UMLS:C0011603	Dermatitides	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0011606	skos:exactMatch	MONDO:0043233		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0011615	skos:exactMatch	MONDO:0004980		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0011849	skos:exactMatch	MONDO:0005015		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0011854	skos:exactMatch	MONDO:0005147		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0011860	skos:exactMatch	MONDO:0005148	type 2 diabetes mellitus	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0011884	skos:exactMatch	MONDO:0005266		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0011974	skos:exactMatch	UMLS:C0011974	Diaper Rashes	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0012241	skos:exactMatch	UMLS:C0012241	Gastrointestinal anomalies	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0012254	skos:exactMatch	UMLS:C0012254	Digitalis Toxicity	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0012546	skos:exactMatch	MONDO:0005504		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0012634	skos:exactMatch	UMLS:C0012634	DIS	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0012739	skos:exactMatch	MONDO:0001243		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0012754	skos:exactMatch	UMLS:C0012754	Distemper	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0012833	skos:exactMatch	UMLS:C0012833	Dizzyness	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0013146	skos:exactMatch	UMLS:C0013146	Abuse, Drug	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0013221	skos:exactMatch	UMLS:C0013221	Toxicity, Drug	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0013238	skos:exactMatch	MONDO:0006733		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0013295	skos:exactMatch	MONDO:0005412		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0013312	skos:exactMatch	MONDO:0007476		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0013369	skos:exactMatch	MONDO:0001517		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0013370	skos:exactMatch	MONDO:0024275		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0013390	skos:exactMatch	MONDO:1060205		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0013404	skos:exactMatch	UMLS:C0013404	Short of breath	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0013931	skos:exactMatch	UMLS:C0013931	Embolization, Therapeutic	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0014009	skos:exactMatch	MONDO:0005242		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014013	skos:exactMatch	MONDO:0018667	pleural empyema	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014122	skos:exactMatch	MONDO:0006981		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014127	skos:exactMatch	MONDO:0003632		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014347	skos:exactMatch	UMLS:C0014347	Enterobacteriaceae Infections	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0014488	skos:exactMatch	MONDO:0001875		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014544	skos:exactMatch	MONDO:0005027		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014547	skos:exactMatch	MONDO:0005384	focal epilepsy	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014553	skos:exactMatch	UMLS:C0014553	Typical absence	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0014556	skos:exactMatch	MONDO:0005115		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014571	skos:exactMatch	UMLS:C0014571	Slipped Epiphyses	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0014583	skos:exactMatch	UMLS:C0014583	Inflammation of the thin layer on top of the white part of eye	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0014644	skos:exactMatch	UMLS:C0014644	Epstein-Barr Virus	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0014670	skos:exactMatch	UMLS:C0014670	Deformities, Equinus	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0014742	skos:exactMatch	MONDO:0006545		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014752	skos:exactMatch	MONDO:0002885		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0014860	skos:exactMatch	UMLS:C0014860	Esophageal Perforations	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0015230	skos:exactMatch	MONDO:0006547	exanthem	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0015263	skos:exactMatch	MONDO:0850286		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0015371	skos:exactMatch	UMLS:C0015371	Extrapyramidal syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0015376	skos:exactMatch	UMLS:C0015376	Leakage	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0015403	skos:exactMatch	MONDO:0043885		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0015404	skos:exactMatch	UMLS:C0015404	Eye Infections, Bacterial	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0015734	skos:exactMatch	UMLS:C0015734	Impaction, Fecal	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0015927	skos:exactMatch	UMLS:C0015927	Deaths, Fetal	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0015967	skos:exactMatch	UMLS:C0015967	Fevers	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0016053	skos:exactMatch	MONDO:0005546		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0016663	skos:exactMatch	UMLS:C0016663	Spontaneous fractures	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C0016689	skos:exactMatch	UMLS:C0016689	Freckling	semapv:UnspecifiedMatching	medic-normalizer/0	identity
UMLS:C0016719	skos:exactMatch	MONDO:0100339		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C0016736	skos:exactMatch	UMLS:C0016736	Frostbites	semapv:UnspecifiedMatching	medic-normalizer/1	identity
