# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/drugs_normalization
# license: https://creativecommons.org/licenses/by/4.0/
# comment: The mapping decisions in this file are MeDIC's own contribution and are offered as https://creativecommons.org/publicdomain/zero/1.0/. The set is declared https://creativecommons.org/licenses/by/4.0/ because object_label reproduces canonical labels from Mondo and ChEBI, which require attribution. MeDIC grants no rights over upstream source content. The original licence of each contributing source remains in force and must be respected; parsing, translation, normalisation and mapping to ontology identifiers do not alter it. Where terms conflict, the stricter governs.
subject_id	predicate_id	object_id	object_label	mapping_justification	mapping_tool	comment
CHEBI:32146	skos:exactMatch	CHEBI:32146	sodium hypochlorite	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32147	skos:exactMatch	CHEBI:32147	sodium picosulfate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3215	skos:exactMatch	CHEBI:3215	bupivacaine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32150	skos:exactMatch	CHEBI:32150	sodium thiosulfate pentahydrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32151	skos:exactMatch	CHEBI:32151	Solifenacin succinate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32158	skos:exactMatch	CHEBI:32158	streptomycin sulfate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3216	skos:exactMatch	CHEBI:3216	buprenorphine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32161	skos:exactMatch	CHEBI:32161	sulfadimethoxine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32162	skos:exactMatch	CHEBI:32162	sulfamethopyrazine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32164	skos:exactMatch	CHEBI:32164	Sulfamonomethoxine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32168	skos:exactMatch	CHEBI:32168	sulpiride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32171	skos:exactMatch	CHEBI:32171	Sultiame	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32178	skos:exactMatch	CHEBI:32178	Talc	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32184	skos:exactMatch	CHEBI:32184	tazarotene	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32187	skos:exactMatch	CHEBI:32187	Technetium Tc 99m succimer	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32188	skos:exactMatch	CHEBI:32188	Tegafur	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3219	skos:exactMatch	CHEBI:3219	bupropion	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32192	skos:exactMatch	CHEBI:32192	tenoxicam	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3220	skos:exactMatch	CHEBI:3220	Bupropion hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32216	skos:exactMatch	CHEBI:32216	thiethylperazine maleate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32221	skos:exactMatch	CHEBI:32221	tiaprofenic acid	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32223	skos:exactMatch	CHEBI:32223	tibolone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32229	skos:exactMatch	CHEBI:32229	Tiopronin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3223	skos:exactMatch	CHEBI:3223	buspirone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32230	skos:exactMatch	CHEBI:32230	tiotropium bromide hydrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3224	skos:exactMatch	CHEBI:3224	buspirone hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32241	skos:exactMatch	CHEBI:32241	Tofisopam	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32243	skos:exactMatch	CHEBI:32243	tolfenamic acid	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32245	skos:exactMatch	CHEBI:32245	tolterodine tartrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32246	skos:exactMatch	CHEBI:32246	tolvaptan	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32250	skos:exactMatch	CHEBI:32250	tramadol hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32256	skos:exactMatch	CHEBI:32256	Tribenoside	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32260	skos:exactMatch	CHEBI:32260	trilostane	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32261	skos:exactMatch	CHEBI:32261	Trimebutine maleate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32262	skos:exactMatch	CHEBI:32262	Trimetazidine hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32269	skos:exactMatch	CHEBI:32269	tropisetron	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32270	skos:exactMatch	CHEBI:32270	trospium chloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32273	skos:exactMatch	CHEBI:32273	Tyropanoate sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32278	skos:exactMatch	CHEBI:32278	Urapidil	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32286	skos:exactMatch	CHEBI:32286	alfuzosin hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3229	skos:exactMatch	CHEBI:3229	Butabarbital sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32293	skos:exactMatch	CHEBI:32293	verteporfin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32297	skos:exactMatch	CHEBI:32297	Vinpocetine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32300	skos:exactMatch	CHEBI:32300	Voglibose	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32301	skos:exactMatch	CHEBI:32301	warfarin potassium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32312	skos:exactMatch	CHEBI:32312	zinc sulfate heptahydrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32313	skos:exactMatch	CHEBI:32313	Zinc undecylenate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32315	skos:exactMatch	CHEBI:32315	zopiclone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32321	skos:exactMatch	CHEBI:32321	alpha-Tocopherol acetate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3238	skos:exactMatch	CHEBI:3238	butenafine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3240	skos:exactMatch	CHEBI:3240	butoconazole	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3241	skos:exactMatch	CHEBI:3241	butoconazole nitrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3242	skos:exactMatch	CHEBI:3242	butorphanol	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32588	skos:exactMatch	CHEBI:32588	potassium chloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32599	skos:exactMatch	CHEBI:32599	magnesium sulfate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32687	skos:exactMatch	CHEBI:32687	piperonyl butoxide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3286	skos:exactMatch	CHEBI:3286	cabergoline	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32888	skos:exactMatch	CHEBI:32888	gamma-hexachlorocyclohexane	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32915	skos:exactMatch	CHEBI:32915	cetylpyridinium chloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:32954	skos:exactMatch	CHEBI:32954	sodium acetate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3306	skos:exactMatch	CHEBI:3306	calcitonin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3309	skos:exactMatch	CHEBI:3309	calcium gluconate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3310	skos:exactMatch	CHEBI:3310	calcium acetate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3311	skos:exactMatch	CHEBI:3311	calcium carbonate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33118	skos:exactMatch	CHEBI:33118	boric acid	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3312	skos:exactMatch	CHEBI:3312	calcium dichloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33130	skos:exactMatch	CHEBI:33130	aluminium hydroxide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3314	skos:exactMatch	CHEBI:3314	calcium glucoheptonate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33167	skos:exactMatch	CHEBI:33167	sodium iodide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:331697	skos:exactMatch	CHEBI:331697	atomoxetine hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33234	skos:exactMatch	CHEBI:33234	vitamin E	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33324	skos:exactMatch	CHEBI:33324	strontium atom	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33325	skos:exactMatch	CHEBI:33325	radium atom	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33336	skos:exactMatch	CHEBI:33336	lanthanum atom	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3347	skos:exactMatch	CHEBI:3347	candesartan	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3348	skos:exactMatch	CHEBI:3348	Candesartan cilexetil	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33568	skos:exactMatch	CHEBI:33568	adrenaline	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33709	skos:exactMatch	CHEBI:33709	amino acid	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3371	skos:exactMatch	CHEBI:3371	capreomycin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3372	skos:exactMatch	CHEBI:3372	capreomycin sulfate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:337298	skos:exactMatch	CHEBI:337298	abarelix	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3374	skos:exactMatch	CHEBI:3374	capsaicin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3380	skos:exactMatch	CHEBI:3380	captopril	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:33823	skos:exactMatch	CHEBI:33823	enol	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3385	skos:exactMatch	CHEBI:3385	carbachol	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3387	skos:exactMatch	CHEBI:3387	carbamazepine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3395	skos:exactMatch	CHEBI:3395	carbidopa	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3398	skos:exactMatch	CHEBI:3398	carbinoxamine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3403	skos:exactMatch	CHEBI:3403	carboprost	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3404	skos:exactMatch	CHEBI:3404	carboprost tromethamine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3419	skos:exactMatch	CHEBI:3419	carisoprodol	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3423	skos:exactMatch	CHEBI:3423	carmustine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34247	skos:exactMatch	CHEBI:34247	2,6-di-tert-butyl-4-methylphenol	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3437	skos:exactMatch	CHEBI:3437	carteolol	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3438	skos:exactMatch	CHEBI:3438	carteolol hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34380	skos:exactMatch	CHEBI:34380	monobenzone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34385	skos:exactMatch	CHEBI:34385	4-aminopyridine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3441	skos:exactMatch	CHEBI:3441	carvedilol	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34474	skos:exactMatch	CHEBI:34474	6alpha-Fluoroprednisolone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34523	skos:exactMatch	CHEBI:34523	Acotiamide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34532	skos:exactMatch	CHEBI:34532	Alprostadil alfadex	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34535	skos:exactMatch	CHEBI:34535	ampicillin sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34546	skos:exactMatch	CHEBI:34546	azithromycin dihydrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34582	skos:exactMatch	CHEBI:34582	bleomycin sulfate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34609	skos:exactMatch	CHEBI:34609	carbenicillin disodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34613	skos:exactMatch	CHEBI:34613	cefaloglycin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34617	skos:exactMatch	CHEBI:34617	cefotetan disodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34618	skos:exactMatch	CHEBI:34618	ceftibuten dihydrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34647	skos:exactMatch	CHEBI:34647	clindamycin palmitate hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34650	skos:exactMatch	CHEBI:34650	colistimethate sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34671	skos:exactMatch	CHEBI:34671	Deoxycorticosterone acetate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34691	skos:exactMatch	CHEBI:34691	dicloxacillin sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34730	skos:exactMatch	CHEBI:34730	doxycycline hyclate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34742	skos:exactMatch	CHEBI:34742	Erythromycin stearate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34745	skos:exactMatch	CHEBI:34745	Estradiol 17beta-cyclopentylpropionate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34764	skos:exactMatch	CHEBI:34764	flumethasone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34776	skos:exactMatch	CHEBI:34776	Glucagon hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3478	skos:exactMatch	CHEBI:3478	cefaclor	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34789	skos:exactMatch	CHEBI:34789	hetacillin potassium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3479	skos:exactMatch	CHEBI:3479	cefadroxil	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3480	skos:exactMatch	CHEBI:3480	cefamandole	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3481	skos:exactMatch	CHEBI:3481	cefamandole nafate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34825	skos:exactMatch	CHEBI:34825	Luliconazole	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34829	skos:exactMatch	CHEBI:34829	Medrysone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3483	skos:exactMatch	CHEBI:3483	cefazolin sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34845	skos:exactMatch	CHEBI:34845	metipranolol hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3485	skos:exactMatch	CHEBI:3485	cefdinir	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34850	skos:exactMatch	CHEBI:34850	milrinone lactate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3489	skos:exactMatch	CHEBI:3489	cefmetazole	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3490	skos:exactMatch	CHEBI:3490	cefmetazole sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34910	skos:exactMatch	CHEBI:34910	pentetrazol	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34911	skos:exactMatch	CHEBI:34911	permethrin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34916	skos:exactMatch	CHEBI:34916	phenothrin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34918	skos:exactMatch	CHEBI:34918	phenyl salicylate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3492	skos:exactMatch	CHEBI:3492	cefonicid sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34923	skos:exactMatch	CHEBI:34923	Pinacidil	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3493	skos:exactMatch	CHEBI:3493	cefoperazone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3494	skos:exactMatch	CHEBI:3494	Cefoperazone sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34945	skos:exactMatch	CHEBI:34945	RU-0211	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3495	skos:exactMatch	CHEBI:3495	ceforanide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34969	skos:exactMatch	CHEBI:34969	SSR 125543	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34972	skos:exactMatch	CHEBI:34972	secretin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3498	skos:exactMatch	CHEBI:3498	cefotaxime sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3499	skos:exactMatch	CHEBI:3499	cefotetan	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:34994	skos:exactMatch	CHEBI:34994	teicoplanin A2	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35006	skos:exactMatch	CHEBI:35006	Tetracycline hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3501	skos:exactMatch	CHEBI:3501	Cefoxitin sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35017	skos:exactMatch	CHEBI:35017	ticarcillin disodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3503	skos:exactMatch	CHEBI:3503	cefpirome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35030	skos:exactMatch	CHEBI:35030	trimipramine maleate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3504	skos:exactMatch	CHEBI:3504	cefpodoxime	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35045	skos:exactMatch	CHEBI:35045	10-undecenoic acid	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3505	skos:exactMatch	CHEBI:3505	cefpodoxime proxetil	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3506	skos:exactMatch	CHEBI:3506	cefprozil	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3508	skos:exactMatch	CHEBI:3508	ceftazidime	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3509	skos:exactMatch	CHEBI:3509	ceftazidime pentahydrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3510	skos:exactMatch	CHEBI:3510	ceftibuten	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3512	skos:exactMatch	CHEBI:3512	ceftizoxime sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35149	skos:exactMatch	CHEBI:35149	magnesium hydroxide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3515	skos:exactMatch	CHEBI:3515	cefuroxime	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3516	skos:exactMatch	CHEBI:3516	Cefuroxime axetil	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3517	skos:exactMatch	CHEBI:3517	Cefuroxime sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35176	skos:exactMatch	CHEBI:35176	zinc sulfate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3534	skos:exactMatch	CHEBI:3534	cephalexin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35340	skos:exactMatch	CHEBI:35340	methamphetamine hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3535	skos:exactMatch	CHEBI:3535	cephalexin monohydrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3542	skos:exactMatch	CHEBI:3542	cephalothin sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3545	skos:exactMatch	CHEBI:3545	cephapirin sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3547	skos:exactMatch	CHEBI:3547	cephradine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:354984	skos:exactMatch	CHEBI:354984	candicidin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35505	skos:exactMatch	CHEBI:35505	hydrate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3559	skos:exactMatch	CHEBI:3559	cerivastatin sodium	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3561	skos:exactMatch	CHEBI:3561	cetirizine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3562	skos:exactMatch	CHEBI:3562	Cetirizine hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35677	skos:exactMatch	CHEBI:35677	betahistine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3568	skos:exactMatch	CHEBI:3568	cevimeline	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35702	skos:exactMatch	CHEBI:35702	diethyl ether	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35722	skos:exactMatch	CHEBI:35722	sulfated glycosaminoglycan	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35739	skos:exactMatch	CHEBI:35739	pentetic acid	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:35940	skos:exactMatch	CHEBI:35940	protirelin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3606	skos:exactMatch	CHEBI:3606	Chloramphenicol succinate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3611	skos:exactMatch	CHEBI:3611	chlordiazepoxide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3612	skos:exactMatch	CHEBI:3612	chlordiazepoxide hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3614	skos:exactMatch	CHEBI:3614	chlorhexidine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3619	skos:exactMatch	CHEBI:3619	chlormezanone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3636	skos:exactMatch	CHEBI:3636	chloroprocaine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3637	skos:exactMatch	CHEBI:3637	chloroprocaine hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36373	skos:exactMatch	CHEBI:36373	vindesine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3638	skos:exactMatch	CHEBI:3638	chloroquine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36383	skos:exactMatch	CHEBI:36383	strontium dichloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3640	skos:exactMatch	CHEBI:3640	chlorothiazide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3641	skos:exactMatch	CHEBI:3641	chlorotrianisene	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3643	skos:exactMatch	CHEBI:3643	chlorphenesin carbamate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:364453	skos:exactMatch	CHEBI:364453	carprofen	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3645	skos:exactMatch	CHEBI:3645	Chlorpheniramine maleate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3647	skos:exactMatch	CHEBI:3647	chlorpromazine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3649	skos:exactMatch	CHEBI:3649	chlorpromazine hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3650	skos:exactMatch	CHEBI:3650	chlorpropamide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3651	skos:exactMatch	CHEBI:3651	chlorprothixene	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3654	skos:exactMatch	CHEBI:3654	chlorthalidone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3655	skos:exactMatch	CHEBI:3655	chlorzoxazone	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36560	skos:exactMatch	CHEBI:36560	zinc oxide	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36578	skos:exactMatch	CHEBI:36578	pyrithione	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3668	skos:exactMatch	CHEBI:3668	Choline salicylate	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36704	skos:exactMatch	CHEBI:36704	imiquimod	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:367163	skos:exactMatch	CHEBI:367163	darunavir	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36773	skos:exactMatch	CHEBI:36773	camphor	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36791	skos:exactMatch	CHEBI:36791	escitalopram	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36795	skos:exactMatch	CHEBI:36795	(S)-duloxetine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36796	skos:exactMatch	CHEBI:36796	duloxetine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:36808	skos:exactMatch	CHEBI:36808	duloxetine hydrochloride	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3696	skos:exactMatch	CHEBI:3696	cidofovir anhydrous	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3697	skos:exactMatch	CHEBI:3697	cilastatin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3698	skos:exactMatch	CHEBI:3698	cilazapril	semapv:UnspecifiedMatching	medic-normalizer/1	identity
CHEBI:3699	skos:exactMatch	CHEBI:3699	cimetidine	semapv:UnspecifiedMatching	medic-normalizer/1	identity
