# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/drugs_grounding
# mapping_tool: medic-lexical-grounder
# license: https://creativecommons.org/licenses/by/4.0/
# comment: The grounding decisions in this file are MeDIC's own contribution and are offered as https://creativecommons.org/publicdomain/zero/1.0/. The set is declared https://creativecommons.org/licenses/by/4.0/ because subject_label and match_string reproduce verbatim source strings. MeDIC grants no rights over upstream source content. The original licence of each contributing source remains in force and must be respected; parsing, translation, normalisation and mapping to ontology identifiers do not alter it. Where terms conflict, the stricter governs.
subject_type	subject_label	subject_id	predicate_id	object_id	object_label	object_match_field	mapping_justification	subject_preprocessing	match_string	confidence	mapping_tool
rdfs literal	Oxymetazolin	MEDICNE:cbf27f85-54fd-5f28-b766-56ca92c512a4	skos:closeMatch	CHEBI:7862	oxymetazoline	rdfs:label	semapv:LexicalMatching	inn_suffix_in_to_ine	oxymetazoline	0.9000	medic-lexical-grounder
rdfs literal	OXYMETAZOLINE	MEDICNE:23c13c62-d7be-53e9-9da0-11563e6bca0b	skos:exactMatch	CHEBI:7862	oxymetazoline	rdfs:label	semapv:LexicalMatching		oxymetazoline	0.9000	medic-lexical-grounder
rdfs literal	OXYMETAZOLINE HYDROCHLORIDE	MEDICNE:c291a5c0-406a-5b34-958d-2f89c70eda8e	skos:exactMatch	CHEBI:7863	oxymetazoline hydrochloride	rdfs:label	semapv:LexicalMatching		oxymetazoline hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	OXYMETAZOLINE HYDROCHLORIDE; TETRACAINE HYDROCHLORIDE	MEDICNE:4dce4d26-9a41-5392-a684-9872d6b755c6	skos:exactMatch	CHEBI:7863	oxymetazoline hydrochloride	rdfs:label	semapv:LexicalMatching	combination_split	oxymetazoline hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	OXYMETAZOLINE HYDROCHLORIDE; TETRACAINE HYDROCHLORIDE	MEDICNE:4dce4d26-9a41-5392-a684-9872d6b755c6	skos:exactMatch	CHEBI:9469	Tetracaine hydrochloride	rdfs:label	semapv:LexicalMatching	combination_split	tetracaine hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	Oxymetholone	MEDICNE:23190ab0-494d-579c-9444-89f2207e68d7	skos:exactMatch	CHEBI:7864	oxymetholone	rdfs:label	semapv:LexicalMatching		oxymetholone	0.9000	medic-lexical-grounder
rdfs literal	OXYMORPHONE	MEDICNE:4f25d434-b693-5cda-8921-9f728c181ea0	skos:exactMatch	CHEBI:7865	Oxymorphone	rdfs:label	semapv:LexicalMatching		oxymorphone	0.9000	medic-lexical-grounder
rdfs literal	OXYMORPHONE HYDROCHLORIDE	MEDICNE:166f24e4-066c-5cb7-8e54-d1c7e06f6ce9	skos:exactMatch	CHEBI:7866	Oxymorphone hydrochloride	rdfs:label	semapv:LexicalMatching		oxymorphone hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	OXYPHENBUTAZONE	MEDICNE:f7c84035-6709-5b8c-823f-60c342d4af25	skos:exactMatch	CHEBI:76258	oxyphenbutazone	rdfs:label	semapv:LexicalMatching		oxyphenbutazone	0.9000	medic-lexical-grounder
rdfs literal	OXYPHENCYCLIMINE HYDROCHLORIDE	MEDICNE:8f1ac9c1-6d6b-5f70-b058-3d80bd4ea621	skos:exactMatch	CHEBI:7869	Oxyphencyclimine hydrochloride	rdfs:label	semapv:LexicalMatching		oxyphencyclimine hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	OXYPHENONIUM BROMIDE	MEDICNE:6067e76e-fe5f-57be-a5c4-994d4dadedc4	skos:exactMatch	CHEBI:749338	oxyphenonium bromide	rdfs:label	semapv:LexicalMatching		oxyphenonium bromide	0.9000	medic-lexical-grounder
rdfs literal	Oxyquinoline	MEDICNE:a2984e71-115f-5146-bf92-58b994652a04	skos:closeMatch	CHEBI:48981	quinolin-8-ol	oio:hasRelatedSynonym	semapv:LexicalMatching		Oxyquinoline	0.8500	medic-lexical-grounder
rdfs literal	Oxytetracycline	MEDICNE:97bf6963-d146-5e5d-b148-a9078d9464f4	skos:exactMatch	CHEBI:27701	oxytetracycline	rdfs:label	semapv:LexicalMatching		oxytetracycline	0.9000	medic-lexical-grounder
rdfs literal	OXYTETRACYCLINE ANHYDROUS	MEDICNE:faeb83fb-8433-5410-8f95-5b954765f4e2	skos:closeMatch	CHEBI:27701	oxytetracycline	rdfs:label	semapv:LexicalMatching	salt_ester_strip	oxytetracycline	0.9000	medic-lexical-grounder
rdfs literal	OXYTETRACYCLINE CALCIUM	MEDICNE:2b5c449a-c238-5a55-952c-218f0514151d	skos:exactMatch	CHEBI:756151	oxytetracycline calcium	rdfs:label	semapv:LexicalMatching		oxytetracycline calcium	0.9000	medic-lexical-grounder
rdfs literal	OXYTETRACYCLINE HYDROCHLORIDE	MEDICNE:c136def0-2be6-5317-bee5-3d3d9b79a3c8	skos:exactMatch	CHEBI:31953	Oxytetracycline hydrochloride	rdfs:label	semapv:LexicalMatching		oxytetracycline hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	OXYTETRACYCLINE HYDROCHLORIDE; POLYMYXIN B SULFATE	MEDICNE:14cfdf1e-f6be-5aaf-b1ee-9ab1ad706226	skos:exactMatch	CHEBI:31953	Oxytetracycline hydrochloride	rdfs:label	semapv:LexicalMatching	combination_split	oxytetracycline hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	OXYTETRACYCLINE HYDROCHLORIDE; POLYMYXIN B SULFATE	MEDICNE:14cfdf1e-f6be-5aaf-b1ee-9ab1ad706226	skos:exactMatch	CHEBI:8310	Polymyxin B sulfate	rdfs:label	semapv:LexicalMatching	combination_split	polymyxin b sulfate	0.9000	medic-lexical-grounder
rdfs literal	OXYTOCIN	MEDICNE:7f50de8a-4f94-53b0-a63e-b99767d81f58	skos:exactMatch	CHEBI:7872	oxytocin	rdfs:label	semapv:LexicalMatching		oxytocin	0.9000	medic-lexical-grounder
rdfs literal	Oxytocin Injection	MEDICNE:25bb6cb3-88c5-5cd8-98da-109e4f889ec7	skos:exactMatch	DRON:00751909	oxytocin Injection	rdfs:label	semapv:LexicalMatching		oxytocin injection	0.9000	medic-lexical-grounder
rdfs literal	OYSTER SHELL CALCIUM CARBONATE, CRUDE	MEDICNE:b7785707-68e1-5849-ba5a-ac2f879386cb	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		oyster shell calcium carbonate, crude	0.0000	medic-lexical-grounder
rdfs literal	OZANIMOD	MEDICNE:797f7591-778b-5599-b392-7570d49b6b84	skos:exactMatch	CHEBI:234516	Ozanimod	rdfs:label	semapv:LexicalMatching		ozanimod	0.9000	medic-lexical-grounder
rdfs literal	OZANIMOD HYDROCHLORIDE	MEDICNE:cbf310c0-9f13-554f-980a-35f1565966c6	skos:exactMatch	CHEBI:755751	ozanimod hydrochloride	rdfs:label	semapv:LexicalMatching		ozanimod hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	OZENOXACIN	MEDICNE:a33e000f-f2bd-5fdf-a570-9fa014b69c9a	skos:exactMatch	CHEBI:136050	ozenoxacin	rdfs:label	semapv:LexicalMatching		ozenoxacin	0.9000	medic-lexical-grounder
rdfs literal	Ozenoxacin bulk and Ozenoxacin cream 1% w/w	MEDICNE:748bf410-8f06-57f5-a8d7-a4bd91e77b34	skos:exactMatch	CHEBI:136050	ozenoxacin	rdfs:label	semapv:LexicalMatching	formulation_strip|combination_split	ozenoxacin	1.0000	medic-lexical-grounder
rdfs literal	OZORALIZUMAB (GENETICAL	MEDICNE:d3967570-e70e-5a5f-b97f-c4de9416c84b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		ozoralizumab (genetical	0.0000	medic-lexical-grounder
rdfs literal	PABINAFUSP ALFA	MEDICNE:72cd82e1-b3ed-59d1-910c-23412c79fd62	skos:exactMatch	CHEBI:758038	pabinafusp alfa	rdfs:label	semapv:LexicalMatching		pabinafusp alfa	0.9000	medic-lexical-grounder
rdfs literal	PACLITAXEL	MEDICNE:a705cb6d-c662-5c7c-8a51-8e79f8dad0f2	skos:exactMatch	CHEBI:45863	paclitaxel	rdfs:label	semapv:LexicalMatching		paclitaxel	0.9000	medic-lexical-grounder
rdfs literal	Paclitaxel + [Albumin]	MEDICNE:38a051f0-831b-5490-9df1-20efe23adbe0	skos:closeMatch	CHEBI:45863	paclitaxel	oio:hasRelatedSynonym	semapv:LexicalMatching	combination_split	Paclitaxel	0.8500	medic-lexical-grounder
rdfs literal	Paclitaxel + [Albumin]	MEDICNE:38a051f0-831b-5490-9df1-20efe23adbe0	skos:exactMatch	CHEBI:85467	[4)-alpha-D-Glcp-(1->4)-alpha-D-Glcp-(1->4)-alpha-D-Glcp-(1->] residue	oio:hasExactSynonym	semapv:LexicalMatching	combination_split		0.8550	medic-lexical-grounder
rdfs literal	PACLITAXEL + ALBUMIN	MEDICNE:58bb3a93-0422-556e-9781-599e96846a88	skos:exactMatch	CHEBI:45863	paclitaxel	rdfs:label	semapv:LexicalMatching	combination_split	paclitaxel	0.9000	medic-lexical-grounder
rdfs literal	PACLITAXEL + ALBUMIN	MEDICNE:58bb3a93-0422-556e-9781-599e96846a88	skos:closeMatch	CHEBI:749447	albumin human	oio:hasRelatedSynonym	semapv:LexicalMatching	combination_split	albumin	0.7650	medic-lexical-grounder
rdfs literal	Paclitaxel for Injection (Albumin-Bound)	MEDICNE:9b2152b0-0591-515d-9f70-15935e3c2b97	skos:closeMatch	CHEBI:45863	paclitaxel	rdfs:label	semapv:LexicalMatching	formulation_strip	paclitaxel	0.8000	medic-lexical-grounder
rdfs literal	Paclitaxel Injection	MEDICNE:dd6ed20a-1345-5ba6-afa9-1ca285d40538	skos:exactMatch	DRON:00731597	paclitaxel Injection	rdfs:label	semapv:LexicalMatching		paclitaxel injection	0.9000	medic-lexical-grounder
rdfs literal	Pacritinib	MEDICNE:e27a563b-1088-5462-9182-13ef5f61d46b	skos:exactMatch	CHEBI:231350	pacritinib	rdfs:label	semapv:LexicalMatching		pacritinib	0.9000	medic-lexical-grounder
rdfs literal	PACRITINIB CITRATE	MEDICNE:f62ffad2-84bf-5b95-bc19-ec6629c89b86	skos:exactMatch	CHEBI:231412	pacritinib citrate	rdfs:label	semapv:LexicalMatching		pacritinib citrate	0.9000	medic-lexical-grounder
rdfs literal	Padavix®	MEDICNE:61d9d470-dfdf-5b90-8988-55d4d0c59e0f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		padavix®	0.0000	medic-lexical-grounder
rdfs literal	padeliporfin	MEDICNE:19c75a95-213a-5e4c-8469-f6fde5fef03c	skos:exactMatch	CHEBI:757787	padeliporfin	rdfs:label	semapv:LexicalMatching		padeliporfin	1.0000	medic-lexical-grounder
rdfs literal	PAFOLACIANINE SODIUM	MEDICNE:11e7ca1a-0dc1-56e3-83b2-fddde04ae58a	skos:exactMatch	CHEBI:757872	pafolacianine sodium	rdfs:label	semapv:LexicalMatching		pafolacianine sodium	0.9000	medic-lexical-grounder
rdfs literal	Paginterferon Alfa-2a (40 kda)	MEDICNE:3077a840-93f8-59a2-a01a-cced81ab3567	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		paginterferon alfa-2a (40 kda)	0.0000	medic-lexical-grounder
rdfs literal	Paginterferon Alfa-2b	MEDICNE:0cea81e4-a249-548d-becb-52798adb9357	skos:closeMatch	DRON:00016952	peginterferon alfa-2b	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	peginterferon alfa-2b	0.6000	medic-lexical-grounder
rdfs literal	Paginterferon beta-1a	MEDICNE:c3946c79-99f3-517a-b7c4-394a60128f7c	skos:closeMatch	CHEBI:753625	peginterferon beta-1a	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	peginterferon beta-1a	0.6000	medic-lexical-grounder
rdfs literal	Pagluferal®-1	MEDICNE:9578e306-5b86-5645-8112-6b02783d080b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pagluferal®-1	0.0000	medic-lexical-grounder
rdfs literal	Pagluferal®-2	MEDICNE:0a3ba04a-e1da-5e73-a582-9e85c4f3e8b4	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pagluferal®-2	0.0000	medic-lexical-grounder
rdfs literal	Pagluferal®-3	MEDICNE:aeacceaf-8e48-57f9-b5e7-4e49ed455ca1	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pagluferal®-3	0.0000	medic-lexical-grounder
rdfs literal	Paklitaksel+[albumin]	MEDICNE:91ce01b4-3580-5762-a7a0-8261ab1f69c7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		paklitaksel+	0.0000	medic-lexical-grounder
rdfs literal	Paklitaksel+Albumin	MEDICNE:84c53e3f-ba34-5d5a-bb31-e118c37cdb78	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		paklitaksel+albumin	0.0000	medic-lexical-grounder
rdfs literal	PALBOCICLIB	MEDICNE:7f22ab52-79ba-5a8d-9698-d7468d01af91	skos:exactMatch	CHEBI:85993	palbociclib	rdfs:label	semapv:LexicalMatching		palbociclib	0.9000	medic-lexical-grounder
rdfs literal	Palbociclib Capsules	MEDICNE:da1b7991-3e0d-5b79-bb5c-914b791b8394	skos:closeMatch	CHEBI:85993	palbociclib	rdfs:label	semapv:LexicalMatching	formulation_strip	palbociclib	0.8000	medic-lexical-grounder
rdfs literal	Palbociclib Tablets	MEDICNE:aa5d12ad-ce07-52e4-aa69-34595107d4b5	skos:closeMatch	CHEBI:85993	palbociclib	rdfs:label	semapv:LexicalMatching	formulation_strip	palbociclib	0.8000	medic-lexical-grounder
rdfs literal	Palicalcitol Injection	MEDICNE:f7861635-1685-53f3-8024-6c095f84a6ca	skos:closeMatch	DRON:00731245	paricalcitol Injection	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	paricalcitol injection	0.6000	medic-lexical-grounder
rdfs literal	PALIFERMIN	MEDICNE:da066f27-27cf-507a-930e-00145ff6acc0	skos:exactMatch	CHEBI:749597	palifermin	rdfs:label	semapv:LexicalMatching		palifermin	0.9000	medic-lexical-grounder
rdfs literal	Paliperidon	MEDICNE:03835210-145a-546c-b8df-966308ad9ae1	skos:closeMatch	CHEBI:82978	paliperidone	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	paliperidone	0.6000	medic-lexical-grounder
rdfs literal	PALIPERIDONE	MEDICNE:273628a7-5875-5381-8aa8-285cfd5647af	skos:exactMatch	CHEBI:82978	paliperidone	rdfs:label	semapv:LexicalMatching		paliperidone	0.9000	medic-lexical-grounder
rdfs literal	Paliperidone Extended-Release Tablets	MEDICNE:e8ac8020-1039-5abe-b660-f2c42621d773	skos:closeMatch	CHEBI:82978	paliperidone	rdfs:label	semapv:LexicalMatching	formulation_strip	paliperidone	0.8000	medic-lexical-grounder
rdfs literal	PALIPERIDONE PALMITATE	MEDICNE:3a01e7fb-38c7-5dac-88d3-8053d610bb54	skos:exactMatch	CHEBI:83807	paliperidone palmitate	rdfs:label	semapv:LexicalMatching		paliperidone palmitate	0.9000	medic-lexical-grounder
rdfs literal	Paliperidone Palmitate Injection	MEDICNE:7f4680b3-8779-50c3-a0fc-649dcda027e5	skos:closeMatch	CHEBI:83807	paliperidone palmitate	rdfs:label	semapv:LexicalMatching	formulation_strip	paliperidone palmitate	0.8000	medic-lexical-grounder
rdfs literal	PALIVIZUMAB	MEDICNE:c9222c08-ae73-50eb-88ed-3ef0f439454f	skos:exactMatch	CHEBI:749496	palivizumab	rdfs:label	semapv:LexicalMatching		palivizumab	0.9000	medic-lexical-grounder
rdfs literal	Palm Paliperidone Injection (3M)	MEDICNE:a57ef71f-a58f-5604-9664-1714d3a1d063	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		palm paliperidone injection (3m)	0.0000	medic-lexical-grounder
rdfs literal	PALONOSETRON	MEDICNE:b6618bcb-3002-54e3-81f5-f8b5476e9d45	skos:exactMatch	CHEBI:85161	palonosetron	rdfs:label	semapv:LexicalMatching		palonosetron	0.9000	medic-lexical-grounder
rdfs literal	PALONOSETRON HYDROCHLORIDE	MEDICNE:36d6e37a-3aa5-5426-8547-0e098fd34aa0	skos:exactMatch	CHEBI:85157	palonosetron hydrochloride	rdfs:label	semapv:LexicalMatching		palonosetron hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	PALOPEGTERIPARATIDE	MEDICNE:51f5ac4c-012c-51f7-ac77-bce75f4f9639	skos:exactMatch	CHEBI:759036	palopegteriparatide	rdfs:label	semapv:LexicalMatching		palopegteriparatide	0.9000	medic-lexical-grounder
rdfs literal	Palovaroten	MEDICNE:c0930c28-9f19-5ba9-9d9d-956d351e1b89	skos:closeMatch	CHEBI:188559	palovarotene	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	palovarotene	0.6000	medic-lexical-grounder
rdfs literal	PALOVAROTENE	MEDICNE:ba0bfced-cc18-599d-825a-0c22b522da8d	skos:exactMatch	CHEBI:188559	palovarotene	rdfs:label	semapv:LexicalMatching		palovarotene	0.9000	medic-lexical-grounder
rdfs literal	Palprostes®	MEDICNE:3202f703-7080-567f-8176-b050ae746a70	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		palprostes®	0.0000	medic-lexical-grounder
rdfs literal	Paltusotine	MEDICNE:38e07440-b8e4-519e-be6f-6bf21d2adb16	skos:exactMatch	CHEBI:759077	paltusotine	rdfs:label	semapv:LexicalMatching		paltusotine	0.9000	medic-lexical-grounder
rdfs literal	PALTUSOTINE HYDROCHLORIDE	MEDICNE:92d93966-3491-5d88-b331-1f3266222df6	skos:exactMatch	CHEBI:759258	paltusotine hydrochloride	rdfs:label	semapv:LexicalMatching		paltusotine hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	Pamabrom	MEDICNE:3a1d0316-cc9c-5a42-9c2f-72e2c4531dca	skos:closeMatch	CHEBI:748386	pamabrom	oio:hasRelatedSynonym	semapv:LexicalMatching		Pamabrom	0.8500	medic-lexical-grounder
rdfs literal	PAMIDRONATE DISODIUM	MEDICNE:0df77243-a986-57e5-b6c2-729e470850af	skos:exactMatch	CHEBI:7904	Pamidronate disodium	rdfs:label	semapv:LexicalMatching		pamidronate disodium	0.9000	medic-lexical-grounder
rdfs literal	PAMIDRONATE DISODIUM HYDRATE	MEDICNE:cf5522ad-655b-5619-9d69-64c2d6e0bc5f	skos:closeMatch	CHEBI:7903	pamidronate	oio:hasRelatedSynonym	semapv:LexicalMatching		pamidronate disodium hydrate	0.7650	medic-lexical-grounder
rdfs literal	PAMIDRONIC ACID	MEDICNE:40132326-832f-5de4-9cfd-c4d530603acd	skos:closeMatch	CHEBI:7903	pamidronate	oio:hasRelatedSynonym	semapv:LexicalMatching		pamidronic acid	0.7650	medic-lexical-grounder
rdfs literal	Panagen®	MEDICNE:5115d656-3fd6-55e8-b4d3-cdd5aaa9d0e7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		panagen®	0.0000	medic-lexical-grounder
rdfs literal	Panangin	MEDICNE:c776d02f-6ee4-5c42-b8b7-388723e88d7c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		panangin	0.0000	medic-lexical-grounder
rdfs literal	Panavir®	MEDICNE:8b875a78-a2ad-55fa-8d34-6d611af55f5d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		panavir®	0.0000	medic-lexical-grounder
rdfs literal	Panchronium Bromide 4mg/ml Injection (i.v)	MEDICNE:c6c4835d-a6c0-5510-a46c-3ebdd5c8d1bd	skos:closeMatch	CHEBI:7908	pancuronium bromide	rdfs:label	semapv:LexicalMatching	formulation_strip|fuzzy_edit1_unique	pancuronium bromide	0.6000	medic-lexical-grounder
rdfs literal	Pancreatin	MEDICNE:8d56b3e7-428f-59af-b78e-0d9673ae349d	skos:closeMatch	CHEBI:753089	pancreatin	oio:hasRelatedSynonym	semapv:LexicalMatching		Pancreatin	0.8500	medic-lexical-grounder
rdfs literal	PANCRELIPASE	MEDICNE:ddeb9117-39d1-5fec-aeac-9f9ef15bffd0	skos:exactMatch	CHEBI:753090	pancrelipase	rdfs:label	semapv:LexicalMatching		pancrelipase	0.9000	medic-lexical-grounder
rdfs literal	PANCRELIPASE AMYLASE	MEDICNE:bc52eec2-cb1c-5f1b-836d-6bc4f14a76cc	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pancrelipase amylase	0.0000	medic-lexical-grounder
rdfs literal	PANCRELIPASE LIPASE	MEDICNE:0b33f26f-914c-5575-922d-3eeae1cf7f81	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pancrelipase lipase	0.0000	medic-lexical-grounder
rdfs literal	PANCRELIPASE PROTEASE	MEDICNE:0ef858ee-50b5-503f-a1dd-92fa638aa07e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pancrelipase protease	0.0000	medic-lexical-grounder
rdfs literal	Pancuronium	MEDICNE:42f681fd-3bbc-5cb8-a431-fd4bd8da065e	skos:closeMatch	CHEBI:7907	pancuronium	oio:hasRelatedSynonym	semapv:LexicalMatching		Pancuronium	0.8500	medic-lexical-grounder
rdfs literal	PANCURONIUM BROMIDE	MEDICNE:826c2d78-a1c3-5951-8617-00cc90f9202b	skos:exactMatch	CHEBI:7908	pancuronium bromide	rdfs:label	semapv:LexicalMatching		pancuronium bromide	0.9000	medic-lexical-grounder
rdfs literal	PANDEFLU Inactivated, subunit, adsorbed, monovalent influenza vaccine	MEDICNE:8bfc0ab2-017f-5b68-a7d3-4b72160dcb76	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pandeflu inactivated, subunit, adsorbed, monovalent influenza vaccine	0.0000	medic-lexical-grounder
rdfs literal	pandemic influenza vaccine (H5N1) (live attenuated, nasal)	MEDICNE:318c9dba-99b9-517e-8cf1-41e995a27d0c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pandemic influenza vaccine (h5n1) (live attenuated, nasal)	0.0000	medic-lexical-grounder
rdfs literal	pandemic influenza vaccine (H5N1) (split virion, inactivated, adjuvanted)	MEDICNE:d3461215-23a1-5c27-9e7e-b54580e89c20	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted)	0.0000	medic-lexical-grounder
rdfs literal	pandemic influenza vaccine (H5N1) (surface antigen, inactivated, adjuvanted)	MEDICNE:eff3f05b-ac35-514a-83b1-7acb283fdc01	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pandemic influenza vaccine (h5n1) (surface antigen, inactivated, adjuvanted)	0.0000	medic-lexical-grounder
rdfs literal	pandemic influenza vaccine (H5N1) (surface antigen, inactivated, adjuvanted, prepared in cell cultures)	MEDICNE:3517831d-00c8-54a1-8a66-2044e5383f4d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pandemic influenza vaccine (h5n1) (surface antigen, inactivated, adjuvanted, prepared in cell cultures)	0.0000	medic-lexical-grounder
rdfs literal	PANITUMUMAB	MEDICNE:50014783-2668-5d10-83a0-035627b5b31f	skos:exactMatch	CHEBI:749603	panitumumab	rdfs:label	semapv:LexicalMatching		panitumumab	0.9000	medic-lexical-grounder
rdfs literal	PANITUMUMAB (GENETICAL RECOMBINATION）	MEDICNE:6d834174-6299-5a43-bd13-0be44090563f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		panitumumab (genetical recombination)	0.0000	medic-lexical-grounder
rdfs literal	panobinostat	MEDICNE:e0d56cb2-bd12-5219-8b74-e0d1c280287f	skos:exactMatch	CHEBI:85990	panobinostat	rdfs:label	semapv:LexicalMatching		panobinostat	1.0000	medic-lexical-grounder
rdfs literal	PANOBINOSTAT LACTATE	MEDICNE:6106e9be-bc32-5eee-bdf1-fe67053ce778	skos:exactMatch	CHEBI:85991	panobinostat lactate	rdfs:label	semapv:LexicalMatching		panobinostat lactate	0.9000	medic-lexical-grounder
rdfs literal	Panoxen	MEDICNE:68fb9c3d-1a89-56a2-bb93-6506f5392c9c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		panoxen	0.0000	medic-lexical-grounder
rdfs literal	Pantocrin Panthea®	MEDICNE:c12f6de1-515c-59bd-bddb-80983c18a438	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pantocrin panthea®	0.0000	medic-lexical-grounder
rdfs literal	Pantocrine	MEDICNE:4b5903bb-3e14-58ac-8f85-f8e94bf1971b	skos:closeMatch	CHEBI:9469	Tetracaine hydrochloride	oio:hasRelatedSynonym	semapv:LexicalMatching	fuzzy_edit1_unique	pantocaine	0.6000	medic-lexical-grounder
rdfs literal	PANTOPRAZOLE	MEDICNE:9fd17f86-0ce8-5545-bc83-e19d9eee160f	skos:exactMatch	CHEBI:7915	pantoprazole	rdfs:label	semapv:LexicalMatching		pantoprazole	0.9000	medic-lexical-grounder
rdfs literal	PANTOPRAZOLE SODIUM	MEDICNE:ccf61477-b738-57c2-97df-3e24fa70afb6	skos:exactMatch	CHEBI:50270	pantoprazole sodium	rdfs:label	semapv:LexicalMatching		pantoprazole sodium	0.9000	medic-lexical-grounder
rdfs literal	Pantoprazole Sodium Enteric-Coated Capsules	MEDICNE:d779b323-2b46-5f87-92dd-43446d8ca9c6	skos:closeMatch	CHEBI:50270	pantoprazole sodium	rdfs:label	semapv:LexicalMatching	formulation_strip	pantoprazole sodium	0.8000	medic-lexical-grounder
rdfs literal	Pantoprazole Sodium Enteric-Coated Tablets	MEDICNE:40c66b81-e01f-5751-bbda-a8945ac7f51a	skos:closeMatch	CHEBI:50270	pantoprazole sodium	rdfs:label	semapv:LexicalMatching	formulation_strip	pantoprazole sodium	0.8000	medic-lexical-grounder
rdfs literal	Pantoprazole Sodium for Injection	MEDICNE:0c0871b1-023b-5570-83c9-6542e1917434	skos:closeMatch	CHEBI:50270	pantoprazole sodium	rdfs:label	semapv:LexicalMatching	formulation_strip	pantoprazole sodium	0.8000	medic-lexical-grounder
rdfs literal	PANTOTHENIC ACID	MEDICNE:a06699dd-dd7e-5664-8586-88e770f70583	skos:exactMatch	CHEBI:7916	pantothenic acid	rdfs:label	semapv:LexicalMatching		pantothenic acid	0.9000	medic-lexical-grounder
rdfs literal	Pantsiol®	MEDICNE:e7b41d63-4781-54de-91d8-1da0a67a6daf	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		pantsiol®	0.0000	medic-lexical-grounder
rdfs literal	Papain	MEDICNE:51e08549-ff32-517b-aa6a-b1ff7afa9bc3	skos:closeMatch	CHEBI:753091	papain	oio:hasRelatedSynonym	semapv:LexicalMatching		Papain	0.8500	medic-lexical-grounder
rdfs literal	Papaverina hydrochloride	MEDICNE:f518d37b-bb9d-508e-9067-0b74a84a267e	skos:closeMatch	CHEBI:748411	papaverine hydrochloride	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	papaverine hydrochloride	0.6000	medic-lexical-grounder
rdfs literal	Papaverine	MEDICNE:ff01c78d-633d-529d-901a-0b464c4ea8a2	skos:exactMatch	CHEBI:28241	papaverine	rdfs:label	semapv:LexicalMatching		papaverine	0.9000	medic-lexical-grounder
rdfs literal	Papaverine + Platyphylline	MEDICNE:e0475c22-b522-5896-b182-df44bfe5a84e	skos:exactMatch	CHEBI:28241	papaverine	rdfs:label	semapv:LexicalMatching	combination_split	papaverine	0.9000	medic-lexical-grounder
rdfs literal	Papaverine + Platyphylline	MEDICNE:e0475c22-b522-5896-b182-df44bfe5a84e	skos:exactMatch	CHEBI:8264	Platyphylline	rdfs:label	semapv:LexicalMatching	combination_split	Platyphylline	1.0000	medic-lexical-grounder
